id,fiscal_service_id,document_code,document_name,is_mandatory,applies_to,file_types,max_size_mb,validity_months,display_order,created_at
RD-02233,T-485,T-485-DOC-2233,Documento 2233,True,both,"{pdf,jpg,png}",10,24,2233,2025-09-29T11:00:28.893598Z
RD-02234,T-485,T-485-DOC-2234,Documento 2234,True,both,"{pdf,jpg,png}",10,24,2234,2025-09-29T11:00:28.893598Z
RD-02235,T-485,T-485-DOC-2235,Documento 2235,True,both,"{pdf,jpg,png}",10,24,2235,2025-09-29T11:00:28.893598Z
RD-02236,T-486,T-486-DOC-2236,- Licencia de actividad,True,both,"{pdf,jpg,png}",10,24,2236,2025-09-29T11:00:28.893598Z
RD-02237,T-486,T-486-DOC-2237,- Plano del local,True,both,"{pdf,jpg,png}",10,24,2237,2025-09-29T11:00:28.893598Z
RD-02238,T-486,T-486-DOC-2238,- Medidas de seguridad,True,both,"{pdf,jpg,png}",10,24,2238,2025-09-29T11:00:28.893598Z
RD-02239,T-486,T-486-DOC-2239,- Certificado de habitabilidad,True,both,{pdf},10,12,2239,2025-09-29T11:00:28.893598Z
RD-02240,T-486,T-486-DOC-2240,- Registro fiscal,True,both,"{pdf,jpg,png}",10,24,2240,2025-09-29T11:00:28.893598Z
RD-02241,T-486,T-486-DOC-2241,Documento 2241,True,both,"{pdf,jpg,png}",10,24,2241,2025-09-29T11:00:28.893598Z
RD-02242,T-486,T-486-DOC-2242,Documento 2242,True,both,"{pdf,jpg,png}",10,24,2242,2025-09-29T11:00:28.893598Z
RD-02243,T-486,T-486-DOC-2243,Documento 2243,True,both,"{pdf,jpg,png}",10,24,2243,2025-09-29T11:00:28.893598Z
RD-02244,T-486,T-486-DOC-2244,Documento 2244,True,both,"{pdf,jpg,png}",10,24,2244,2025-09-29T11:00:28.893598Z
RD-02245,T-486,T-486-DOC-2245,Documento 2245,True,both,"{pdf,jpg,png}",10,24,2245,2025-09-29T11:00:28.893598Z
RD-02246,T-486,T-486-DOC-2246,Documento 2246,True,both,"{pdf,jpg,png}",10,24,2246,2025-09-29T11:00:28.893598Z
RD-02247,T-486,T-486-DOC-2247,Documento 2247,True,both,"{pdf,jpg,png}",10,24,2247,2025-09-29T11:00:28.893598Z
RD-02248,T-486,T-486-DOC-2248,Documento 2248,True,both,"{pdf,jpg,png}",10,24,2248,2025-09-29T11:00:28.893598Z
RD-02249,T-486,T-486-DOC-2249,Documento 2249,True,both,"{pdf,jpg,png}",10,24,2249,2025-09-29T11:00:28.893598Z
RD-02250,T-486,T-486-DOC-2250,Documento 2250,True,both,"{pdf,jpg,png}",10,24,2250,2025-09-29T11:00:28.893598Z
RD-02251,T-487,T-487-DOC-2251,- Solicitud de ubicación,True,both,"{pdf,jpg,png}",10,6,2251,2025-09-29T11:00:28.893598Z
RD-02252,T-487,T-487-DOC-2252,- Documento de identidad,True,both,"{jpg,png,pdf}",10,120,2252,2025-09-29T11:00:28.893598Z
RD-02253,T-487,T-487-DOC-2253,- Plano del puesto,True,both,"{pdf,jpg,png}",10,24,2253,2025-09-29T11:00:28.893598Z
RD-02254,T-487,T-487-DOC-2254,- Autorización municipal,True,both,"{pdf,jpg,png}",10,24,2254,2025-09-29T11:00:28.893598Z
RD-02255,T-487,T-487-DOC-2255,- Certificado de residencia,True,both,{pdf},10,12,2255,2025-09-29T11:00:28.893598Z
RD-02256,T-487,T-487-DOC-2256,Documento 2256,True,both,"{pdf,jpg,png}",10,24,2256,2025-09-29T11:00:28.893598Z
RD-02257,T-487,T-487-DOC-2257,Documento 2257,True,both,"{pdf,jpg,png}",10,24,2257,2025-09-29T11:00:28.893598Z
RD-02258,T-487,T-487-DOC-2258,Documento 2258,True,both,"{pdf,jpg,png}",10,24,2258,2025-09-29T11:00:28.893598Z
RD-02259,T-487,T-487-DOC-2259,Documento 2259,True,both,"{pdf,jpg,png}",10,24,2259,2025-09-29T11:00:28.893598Z
RD-02260,T-487,T-487-DOC-2260,Documento 2260,True,both,"{pdf,jpg,png}",10,24,2260,2025-09-29T11:00:28.893598Z
RD-02261,T-487,T-487-DOC-2261,Documento 2261,True,both,"{pdf,jpg,png}",10,24,2261,2025-09-29T11:00:28.893598Z
RD-02262,T-487,T-487-DOC-2262,Documento 2262,True,both,"{pdf,jpg,png}",10,24,2262,2025-09-29T11:00:28.893598Z
RD-02263,T-487,T-487-DOC-2263,Documento 2263,True,both,"{pdf,jpg,png}",10,24,2263,2025-09-29T11:00:28.893598Z
RD-02264,T-487,T-487-DOC-2264,Documento 2264,True,both,"{pdf,jpg,png}",10,24,2264,2025-09-29T11:00:28.893598Z
RD-02265,T-487,T-487-DOC-2265,Documento 2265,True,both,"{pdf,jpg,png}",10,24,2265,2025-09-29T11:00:28.893598Z
RD-02266,T-488,T-488-DOC-2266,- Registro comercial,True,both,"{pdf,jpg,png}",10,24,2266,2025-09-29T11:00:28.893598Z
RD-02267,T-488,T-488-DOC-2267,- Lista de productos,True,both,"{pdf,jpg,png}",10,24,2267,2025-09-29T11:00:28.893598Z
RD-02268,T-488,T-488-DOC-2268,- Certificado de proveedor,True,both,{pdf},10,12,2268,2025-09-29T11:00:28.893598Z
RD-02269,T-488,T-488-DOC-2269,- Licencia de importación,True,both,"{pdf,jpg,png}",10,24,2269,2025-09-29T11:00:28.893598Z
RD-02270,T-488,T-488-DOC-2270,- Declaración de origen,True,both,"{pdf,jpg,png}",10,24,2270,2025-09-29T11:00:28.893598Z
RD-02271,T-488,T-488-DOC-2271,Documento 2271,True,both,"{pdf,jpg,png}",10,24,2271,2025-09-29T11:00:28.893598Z
RD-02272,T-488,T-488-DOC-2272,Documento 2272,True,both,"{pdf,jpg,png}",10,24,2272,2025-09-29T11:00:28.893598Z
RD-02273,T-488,T-488-DOC-2273,Documento 2273,True,both,"{pdf,jpg,png}",10,24,2273,2025-09-29T11:00:28.893598Z
RD-02274,T-488,T-488-DOC-2274,Documento 2274,True,both,"{pdf,jpg,png}",10,24,2274,2025-09-29T11:00:28.893598Z
RD-02275,T-488,T-488-DOC-2275,Documento 2275,True,both,"{pdf,jpg,png}",10,24,2275,2025-09-29T11:00:28.893598Z
RD-02276,T-488,T-488-DOC-2276,Documento 2276,True,both,"{pdf,jpg,png}",10,24,2276,2025-09-29T11:00:28.893598Z
RD-02277,T-488,T-488-DOC-2277,Documento 2277,True,both,"{pdf,jpg,png}",10,24,2277,2025-09-29T11:00:28.893598Z
RD-02278,T-488,T-488-DOC-2278,Documento 2278,True,both,"{pdf,jpg,png}",10,24,2278,2025-09-29T11:00:28.893598Z
RD-02279,T-488,T-488-DOC-2279,Documento 2279,True,both,"{pdf,jpg,png}",10,24,2279,2025-09-29T11:00:28.893598Z
RD-02280,T-488,T-488-DOC-2280,Documento 2280,True,both,"{pdf,jpg,png}",10,24,2280,2025-09-29T11:00:28.893598Z
RD-02281,T-489,T-489-DOC-2281,- Registro comercial,True,both,"{pdf,jpg,png}",10,24,2281,2025-09-29T11:00:28.893598Z
RD-02282,T-489,T-489-DOC-2282,- Lista de productos,True,both,"{pdf,jpg,png}",10,24,2282,2025-09-29T11:00:28.893598Z
RD-02283,T-489,T-489-DOC-2283,- Certificado de calidad,True,both,{pdf},10,12,2283,2025-09-29T11:00:28.893598Z
RD-02284,T-489,T-489-DOC-2284,- Licencia de distribución,True,both,"{pdf,jpg,png}",10,24,2284,2025-09-29T11:00:28.893598Z
RD-02285,T-489,T-489-DOC-2285,- Control sanitario,True,both,"{pdf,jpg,png}",10,24,2285,2025-09-29T11:00:28.893598Z
RD-02286,T-489,T-489-DOC-2286,Documento 2286,True,both,"{pdf,jpg,png}",10,24,2286,2025-09-29T11:00:28.893598Z
RD-02287,T-489,T-489-DOC-2287,Documento 2287,True,both,"{pdf,jpg,png}",10,24,2287,2025-09-29T11:00:28.893598Z
RD-02288,T-489,T-489-DOC-2288,Documento 2288,True,both,"{pdf,jpg,png}",10,24,2288,2025-09-29T11:00:28.893598Z
RD-02289,T-489,T-489-DOC-2289,Documento 2289,True,both,"{pdf,jpg,png}",10,24,2289,2025-09-29T11:00:28.893598Z
RD-02290,T-489,T-489-DOC-2290,Documento 2290,True,both,"{pdf,jpg,png}",10,24,2290,2025-09-29T11:00:28.893598Z
RD-02291,T-489,T-489-DOC-2291,Documento 2291,True,both,"{pdf,jpg,png}",10,24,2291,2025-09-29T11:00:28.893598Z
RD-02292,T-489,T-489-DOC-2292,Documento 2292,True,both,"{pdf,jpg,png}",10,24,2292,2025-09-29T11:00:28.893598Z
RD-02293,T-489,T-489-DOC-2293,Documento 2293,True,both,"{pdf,jpg,png}",10,24,2293,2025-09-29T11:00:28.893598Z
RD-02294,T-489,T-489-DOC-2294,Documento 2294,True,both,"{pdf,jpg,png}",10,24,2294,2025-09-29T11:00:28.893598Z
RD-02295,T-489,T-489-DOC-2295,Documento 2295,True,both,"{pdf,jpg,png}",10,24,2295,2025-09-29T11:00:28.893598Z
RD-02296,T-490,T-490-DOC-2296,- Registro básico,True,both,"{pdf,jpg,png}",10,24,2296,2025-09-29T11:00:28.893598Z
RD-02297,T-490,T-490-DOC-2297,- Lista de productos,True,both,"{pdf,jpg,png}",10,24,2297,2025-09-29T11:00:28.893598Z
RD-02298,T-490,T-490-DOC-2298,- Certificado sanitario,True,both,{pdf},10,12,2298,2025-09-29T11:00:28.893598Z
RD-02299,T-490,T-490-DOC-2299,- Permiso de venta,True,both,"{pdf,jpg,png}",10,24,2299,2025-09-29T11:00:28.893598Z
RD-02300,T-490,T-490-DOC-2300,- Declaración de origen,True,both,"{pdf,jpg,png}",10,24,2300,2025-09-29T11:00:28.893598Z
RD-02301,T-490,T-490-DOC-2301,Documento 2301,True,both,"{pdf,jpg,png}",10,24,2301,2025-09-29T11:00:28.893598Z
RD-02302,T-490,T-490-DOC-2302,Documento 2302,True,both,"{pdf,jpg,png}",10,24,2302,2025-09-29T11:00:28.893598Z
RD-02303,T-490,T-490-DOC-2303,Documento 2303,True,both,"{pdf,jpg,png}",10,24,2303,2025-09-29T11:00:28.893598Z
RD-02304,T-490,T-490-DOC-2304,Documento 2304,True,both,"{pdf,jpg,png}",10,24,2304,2025-09-29T11:00:28.893598Z
RD-02305,T-490,T-490-DOC-2305,Documento 2305,True,both,"{pdf,jpg,png}",10,24,2305,2025-09-29T11:00:28.893598Z
RD-02306,T-490,T-490-DOC-2306,Documento 2306,True,both,"{pdf,jpg,png}",10,24,2306,2025-09-29T11:00:28.893598Z
RD-02307,T-490,T-490-DOC-2307,Documento 2307,True,both,"{pdf,jpg,png}",10,24,2307,2025-09-29T11:00:28.893598Z
RD-02308,T-490,T-490-DOC-2308,Documento 2308,True,both,"{pdf,jpg,png}",10,24,2308,2025-09-29T11:00:28.893598Z
RD-02309,T-490,T-490-DOC-2309,Documento 2309,True,both,"{pdf,jpg,png}",10,24,2309,2025-09-29T11:00:28.893598Z
RD-02310,T-490,T-490-DOC-2310,Documento 2310,True,both,"{pdf,jpg,png}",10,24,2310,2025-09-29T11:00:28.893598Z
RD-02311,T-491,T-491-DOC-2311,- Licencia comercial,True,both,"{pdf,jpg,png}",10,24,2311,2025-09-29T11:00:28.893598Z
RD-02312,T-491,T-491-DOC-2312,- Certificado sanitario,True,both,{pdf},10,12,2312,2025-09-29T11:00:28.893598Z
RD-02313,T-491,T-491-DOC-2313,- Registro de productos,True,both,"{pdf,jpg,png}",10,24,2313,2025-09-29T11:00:28.893598Z
RD-02314,T-491,T-491-DOC-2314,- Plan del local,True,both,"{pdf,jpg,png}",10,24,2314,2025-09-29T11:00:28.893598Z
RD-02315,T-491,T-491-DOC-2315,- Seguro de responsabilidad,True,both,"{pdf,jpg,png}",10,24,2315,2025-09-29T11:00:28.893598Z
RD-02316,T-491,T-491-DOC-2316,Documento 2316,True,both,"{pdf,jpg,png}",10,24,2316,2025-09-29T11:00:28.893598Z
RD-02317,T-491,T-491-DOC-2317,Documento 2317,True,both,"{pdf,jpg,png}",10,24,2317,2025-09-29T11:00:28.893598Z
RD-02318,T-491,T-491-DOC-2318,Documento 2318,True,both,"{pdf,jpg,png}",10,24,2318,2025-09-29T11:00:28.893598Z
RD-02319,T-491,T-491-DOC-2319,Documento 2319,True,both,"{pdf,jpg,png}",10,24,2319,2025-09-29T11:00:28.893598Z
RD-02320,T-491,T-491-DOC-2320,Documento 2320,True,both,"{pdf,jpg,png}",10,24,2320,2025-09-29T11:00:28.893598Z
RD-02321,T-491,T-491-DOC-2321,Documento 2321,True,both,"{pdf,jpg,png}",10,24,2321,2025-09-29T11:00:28.893598Z
RD-02322,T-491,T-491-DOC-2322,Documento 2322,True,both,"{pdf,jpg,png}",10,24,2322,2025-09-29T11:00:28.893598Z
RD-02323,T-491,T-491-DOC-2323,Documento 2323,True,both,"{pdf,jpg,png}",10,24,2323,2025-09-29T11:00:28.893598Z
RD-02324,T-491,T-491-DOC-2324,Documento 2324,True,both,"{pdf,jpg,png}",10,24,2324,2025-09-29T11:00:28.893598Z
RD-02325,T-491,T-491-DOC-2325,Documento 2325,True,both,"{pdf,jpg,png}",10,24,2325,2025-09-29T11:00:28.893598Z
RD-02326,T-492,T-492-DOC-2326,- Documentación del vehículo,True,both,"{pdf,jpg,png}",10,24,2326,2025-09-29T11:00:28.893598Z
RD-02327,T-492,T-492-DOC-2327,- Documento de identidad,True,both,"{jpg,png,pdf}",10,120,2327,2025-09-29T11:00:28.893598Z
RD-02328,T-492,T-492-DOC-2328,- Seguro obligatorio,True,both,"{pdf,jpg,png}",10,24,2328,2025-09-29T11:00:28.893598Z
RD-02329,T-492,T-492-DOC-2329,- Certificado técnico,True,both,{pdf},10,12,2329,2025-09-29T11:00:28.893598Z
RD-02330,T-492,T-492-DOC-2330,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,2330,2025-09-29T11:00:28.893598Z
RD-02331,T-492,T-492-DOC-2331,Documento 2331,True,both,"{pdf,jpg,png}",10,24,2331,2025-09-29T11:00:28.893598Z
RD-02332,T-492,T-492-DOC-2332,Documento 2332,True,both,"{pdf,jpg,png}",10,24,2332,2025-09-29T11:00:28.893598Z
RD-02333,T-492,T-492-DOC-2333,Documento 2333,True,both,"{pdf,jpg,png}",10,24,2333,2025-09-29T11:00:28.893598Z
RD-02334,T-492,T-492-DOC-2334,Documento 2334,True,both,"{pdf,jpg,png}",10,24,2334,2025-09-29T11:00:28.893598Z
RD-02335,T-492,T-492-DOC-2335,Documento 2335,True,both,"{pdf,jpg,png}",10,24,2335,2025-09-29T11:00:28.893598Z
RD-02336,T-492,T-492-DOC-2336,Documento 2336,True,both,"{pdf,jpg,png}",10,24,2336,2025-09-29T11:00:28.893598Z
RD-02337,T-492,T-492-DOC-2337,Documento 2337,True,both,"{pdf,jpg,png}",10,24,2337,2025-09-29T11:00:28.893598Z
RD-02338,T-492,T-492-DOC-2338,Documento 2338,True,both,"{pdf,jpg,png}",10,24,2338,2025-09-29T11:00:28.893598Z
RD-02339,T-492,T-492-DOC-2339,Documento 2339,True,both,"{pdf,jpg,png}",10,24,2339,2025-09-29T11:00:28.893598Z
RD-02340,T-492,T-492-DOC-2340,Documento 2340,True,both,"{pdf,jpg,png}",10,24,2340,2025-09-29T11:00:28.893598Z
RD-02341,T-493,T-493-DOC-2341,- Matrícula temporal,True,both,"{pdf,jpg,png}",10,24,2341,2025-09-29T11:00:28.893598Z
RD-02342,T-493,T-493-DOC-2342,- Documento de identidad,True,both,"{jpg,png,pdf}",10,120,2342,2025-09-29T11:00:28.893598Z
RD-02343,T-493,T-493-DOC-2343,- Inspección técnica,True,both,"{pdf,jpg,png}",10,24,2343,2025-09-29T11:00:28.893598Z
RD-02344,T-493,T-493-DOC-2344,- Seguro vigente,True,both,"{pdf,jpg,png}",10,24,2344,2025-09-29T11:00:28.893598Z
RD-02345,T-493,T-493-DOC-2345,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,2345,2025-09-29T11:00:28.893598Z
RD-02346,T-493,T-493-DOC-2346,Documento 2346,True,both,"{pdf,jpg,png}",10,24,2346,2025-09-29T11:00:28.893598Z
RD-02347,T-493,T-493-DOC-2347,Documento 2347,True,both,"{pdf,jpg,png}",10,24,2347,2025-09-29T11:00:28.893598Z
RD-02348,T-493,T-493-DOC-2348,Documento 2348,True,both,"{pdf,jpg,png}",10,24,2348,2025-09-29T11:00:28.893598Z
RD-02349,T-493,T-493-DOC-2349,Documento 2349,True,both,"{pdf,jpg,png}",10,24,2349,2025-09-29T11:00:28.893598Z
RD-02350,T-493,T-493-DOC-2350,Documento 2350,True,both,"{pdf,jpg,png}",10,24,2350,2025-09-29T11:00:28.893598Z
RD-02351,T-493,T-493-DOC-2351,Documento 2351,True,both,"{pdf,jpg,png}",10,24,2351,2025-09-29T11:00:28.893598Z
RD-02352,T-493,T-493-DOC-2352,Documento 2352,True,both,"{pdf,jpg,png}",10,24,2352,2025-09-29T11:00:28.893598Z
RD-02353,T-493,T-493-DOC-2353,Documento 2353,True,both,"{pdf,jpg,png}",10,24,2353,2025-09-29T11:00:28.893598Z
RD-02354,T-493,T-493-DOC-2354,Documento 2354,True,both,"{pdf,jpg,png}",10,24,2354,2025-09-29T11:00:28.893598Z
RD-02355,T-493,T-493-DOC-2355,Documento 2355,True,both,"{pdf,jpg,png}",10,24,2355,2025-09-29T11:00:28.893598Z
RD-02356,T-494,T-494-DOC-2356,- Matrícula temporal caducada,True,both,"{pdf,jpg,png}",10,24,2356,2025-09-29T11:00:28.893598Z
RD-02357,T-494,T-494-DOC-2357,- Justificación del retraso,True,both,"{pdf,jpg,png}",10,24,2357,2025-09-29T11:00:28.893598Z
RD-02358,T-494,T-494-DOC-2358,- Documentación actualizada,True,both,"{pdf,jpg,png}",10,24,2358,2025-09-29T11:00:28.893598Z
RD-02359,T-494,T-494-DOC-2359,- Seguro vigente,True,both,"{pdf,jpg,png}",10,24,2359,2025-09-29T11:00:28.893598Z
RD-02360,T-494,T-494-DOC-2360,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,2360,2025-09-29T11:00:28.893598Z
RD-02361,T-494,T-494-DOC-2361,Documento 2361,True,both,"{pdf,jpg,png}",10,24,2361,2025-09-29T11:00:28.893598Z
RD-02362,T-494,T-494-DOC-2362,Documento 2362,True,both,"{pdf,jpg,png}",10,24,2362,2025-09-29T11:00:28.893598Z
RD-02363,T-494,T-494-DOC-2363,Documento 2363,True,both,"{pdf,jpg,png}",10,24,2363,2025-09-29T11:00:28.893598Z
RD-02364,T-494,T-494-DOC-2364,Documento 2364,True,both,"{pdf,jpg,png}",10,24,2364,2025-09-29T11:00:28.893598Z
RD-02365,T-494,T-494-DOC-2365,Documento 2365,True,both,"{pdf,jpg,png}",10,24,2365,2025-09-29T11:00:28.893598Z
RD-02366,T-494,T-494-DOC-2366,Documento 2366,True,both,"{pdf,jpg,png}",10,24,2366,2025-09-29T11:00:28.893598Z
RD-02367,T-494,T-494-DOC-2367,Documento 2367,True,both,"{pdf,jpg,png}",10,24,2367,2025-09-29T11:00:28.893598Z
RD-02368,T-494,T-494-DOC-2368,Documento 2368,True,both,"{pdf,jpg,png}",10,24,2368,2025-09-29T11:00:28.893598Z
RD-02369,T-494,T-494-DOC-2369,Documento 2369,True,both,"{pdf,jpg,png}",10,24,2369,2025-09-29T11:00:28.893598Z
RD-02370,T-494,T-494-DOC-2370,Documento 2370,True,both,"{pdf,jpg,png}",10,24,2370,2025-09-29T11:00:28.893598Z
RD-02371,T-495,T-495-DOC-2371,- Solicitud provisional,True,both,"{pdf,jpg,png}",10,6,2371,2025-09-29T11:00:28.893598Z
RD-02372,T-495,T-495-DOC-2372,- Documento de identidad,True,both,"{jpg,png,pdf}",10,120,2372,2025-09-29T11:00:28.893598Z
RD-02373,T-495,T-495-DOC-2373,- Justificación de necesidad,True,both,"{pdf,jpg,png}",10,24,2373,2025-09-29T11:00:28.893598Z
RD-02374,T-495,T-495-DOC-2374,- Seguro temporal,True,both,"{pdf,jpg,png}",10,24,2374,2025-09-29T11:00:28.893598Z
RD-02375,T-495,T-495-DOC-2375,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,2375,2025-09-29T11:00:28.893598Z
RD-02376,T-495,T-495-DOC-2376,Documento 2376,True,both,"{pdf,jpg,png}",10,24,2376,2025-09-29T11:00:28.893598Z
RD-02377,T-495,T-495-DOC-2377,Documento 2377,True,both,"{pdf,jpg,png}",10,24,2377,2025-09-29T11:00:28.893598Z
RD-02378,T-495,T-495-DOC-2378,Documento 2378,True,both,"{pdf,jpg,png}",10,24,2378,2025-09-29T11:00:28.893598Z
RD-02379,T-495,T-495-DOC-2379,Documento 2379,True,both,"{pdf,jpg,png}",10,24,2379,2025-09-29T11:00:28.893598Z
RD-02380,T-495,T-495-DOC-2380,Documento 2380,True,both,"{pdf,jpg,png}",10,24,2380,2025-09-29T11:00:28.893598Z
RD-02381,T-495,T-495-DOC-2381,Documento 2381,True,both,"{pdf,jpg,png}",10,24,2381,2025-09-29T11:00:28.893598Z
RD-02382,T-495,T-495-DOC-2382,Documento 2382,True,both,"{pdf,jpg,png}",10,24,2382,2025-09-29T11:00:28.893598Z
RD-02383,T-495,T-495-DOC-2383,Documento 2383,True,both,"{pdf,jpg,png}",10,24,2383,2025-09-29T11:00:28.893598Z
RD-02384,T-495,T-495-DOC-2384,Documento 2384,True,both,"{pdf,jpg,png}",10,24,2384,2025-09-29T11:00:28.893598Z
RD-02385,T-495,T-495-DOC-2385,Documento 2385,True,both,"{pdf,jpg,png}",10,24,2385,2025-09-29T11:00:28.893598Z
RD-02386,T-496,T-496-DOC-2386,- Autorización del fabricante,True,both,"{pdf,jpg,png}",10,24,2386,2025-09-29T11:00:28.893598Z
RD-02387,T-496,T-496-DOC-2387,- Seguro especial,True,both,"{pdf,jpg,png}",10,24,2387,2025-09-29T11:00:28.893598Z
RD-02388,T-496,T-496-DOC-2388,- Ficha técnica,True,both,"{pdf,jpg,png}",10,24,2388,2025-09-29T11:00:28.893598Z
RD-02389,T-496,T-496-DOC-2389,- Plan de pruebas,True,both,"{pdf,jpg,png}",10,24,2389,2025-09-29T11:00:28.893598Z
RD-02390,T-496,T-496-DOC-2390,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,2390,2025-09-29T11:00:28.893598Z
RD-02391,T-496,T-496-DOC-2391,Documento 2391,True,both,"{pdf,jpg,png}",10,24,2391,2025-09-29T11:00:28.893598Z
RD-02392,T-496,T-496-DOC-2392,Documento 2392,True,both,"{pdf,jpg,png}",10,24,2392,2025-09-29T11:00:28.893598Z
RD-02393,T-496,T-496-DOC-2393,Documento 2393,True,both,"{pdf,jpg,png}",10,24,2393,2025-09-29T11:00:28.893598Z
RD-02394,T-496,T-496-DOC-2394,Documento 2394,True,both,"{pdf,jpg,png}",10,24,2394,2025-09-29T11:00:28.893598Z
RD-02395,T-496,T-496-DOC-2395,Documento 2395,True,both,"{pdf,jpg,png}",10,24,2395,2025-09-29T11:00:28.893598Z
RD-02396,T-496,T-496-DOC-2396,Documento 2396,True,both,"{pdf,jpg,png}",10,24,2396,2025-09-29T11:00:28.893598Z
RD-02397,T-496,T-496-DOC-2397,Documento 2397,True,both,"{pdf,jpg,png}",10,24,2397,2025-09-29T11:00:28.893598Z
RD-02398,T-496,T-496-DOC-2398,Documento 2398,True,both,"{pdf,jpg,png}",10,24,2398,2025-09-29T11:00:28.893598Z
RD-02399,T-496,T-496-DOC-2399,Documento 2399,True,both,"{pdf,jpg,png}",10,24,2399,2025-09-29T11:00:28.893598Z
RD-02400,T-496,T-496-DOC-2400,Documento 2400,True,both,"{pdf,jpg,png}",10,24,2400,2025-09-29T11:00:28.893598Z
RD-02401,T-497,T-497-DOC-2401,- Denuncia de pérdida,True,both,"{pdf,jpg,png}",10,24,2401,2025-09-29T11:00:28.893598Z
RD-02402,T-497,T-497-DOC-2402,- Documento de identidad,True,both,"{jpg,png,pdf}",10,120,2402,2025-09-29T11:00:28.893598Z
RD-02403,T-497,T-497-DOC-2403,- Matrícula original,True,both,"{pdf,jpg,png}",10,24,2403,2025-09-29T11:00:28.893598Z
RD-02404,T-497,T-497-DOC-2404,- Seguro vigente,True,both,"{pdf,jpg,png}",10,24,2404,2025-09-29T11:00:28.893598Z
RD-02405,T-497,T-497-DOC-2405,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,2405,2025-09-29T11:00:28.893598Z
RD-02406,T-497,T-497-DOC-2406,Documento 2406,True,both,"{pdf,jpg,png}",10,24,2406,2025-09-29T11:00:28.893598Z
RD-02407,T-497,T-497-DOC-2407,Documento 2407,True,both,"{pdf,jpg,png}",10,24,2407,2025-09-29T11:00:28.893598Z
RD-02408,T-497,T-497-DOC-2408,Documento 2408,True,both,"{pdf,jpg,png}",10,24,2408,2025-09-29T11:00:28.893598Z
RD-02409,T-497,T-497-DOC-2409,Documento 2409,True,both,"{pdf,jpg,png}",10,24,2409,2025-09-29T11:00:28.893598Z
RD-02410,T-497,T-497-DOC-2410,Documento 2410,True,both,"{pdf,jpg,png}",10,24,2410,2025-09-29T11:00:28.893598Z
RD-02411,T-497,T-497-DOC-2411,Documento 2411,True,both,"{pdf,jpg,png}",10,24,2411,2025-09-29T11:00:28.893598Z
RD-02412,T-497,T-497-DOC-2412,Documento 2412,True,both,"{pdf,jpg,png}",10,24,2412,2025-09-29T11:00:28.893598Z
RD-02413,T-497,T-497-DOC-2413,Documento 2413,True,both,"{pdf,jpg,png}",10,24,2413,2025-09-29T11:00:28.893598Z
RD-02414,T-497,T-497-DOC-2414,Documento 2414,True,both,"{pdf,jpg,png}",10,24,2414,2025-09-29T11:00:28.893598Z
RD-02415,T-497,T-497-DOC-2415,Documento 2415,True,both,"{pdf,jpg,png}",10,24,2415,2025-09-29T11:00:28.893598Z
RD-02416,T-498,T-498-DOC-2416,- Contrato de compraventa,True,both,"{pdf,jpg,png}",10,24,2416,2025-09-29T11:00:28.893598Z
RD-02417,T-498,T-498-DOC-2417,- Documentos de identidad,True,both,"{jpg,png,pdf}",10,120,2417,2025-09-29T11:00:28.893598Z
RD-02418,T-498,T-498-DOC-2418,- Permiso de circulación,True,both,"{pdf,jpg,png}",10,24,2418,2025-09-29T11:00:28.893598Z
RD-02419,T-498,T-498-DOC-2419,- Seguro actualizado,True,both,"{pdf,jpg,png}",10,24,2419,2025-09-29T11:00:28.893598Z
RD-02420,T-498,T-498-DOC-2420,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,2420,2025-09-29T11:00:28.893598Z
RD-02421,T-498,T-498-DOC-2421,Documento 2421,True,both,"{pdf,jpg,png}",10,24,2421,2025-09-29T11:00:28.893598Z
RD-02422,T-498,T-498-DOC-2422,Documento 2422,True,both,"{pdf,jpg,png}",10,24,2422,2025-09-29T11:00:28.893598Z
RD-02423,T-498,T-498-DOC-2423,Documento 2423,True,both,"{pdf,jpg,png}",10,24,2423,2025-09-29T11:00:28.893598Z
RD-02424,T-498,T-498-DOC-2424,Documento 2424,True,both,"{pdf,jpg,png}",10,24,2424,2025-09-29T11:00:28.893598Z
RD-02425,T-498,T-498-DOC-2425,Documento 2425,True,both,"{pdf,jpg,png}",10,24,2425,2025-09-29T11:00:28.893598Z
RD-02426,T-498,T-498-DOC-2426,Documento 2426,True,both,"{pdf,jpg,png}",10,24,2426,2025-09-29T11:00:28.893598Z
RD-02427,T-498,T-498-DOC-2427,Documento 2427,True,both,"{pdf,jpg,png}",10,24,2427,2025-09-29T11:00:28.893598Z
RD-02428,T-498,T-498-DOC-2428,Documento 2428,True,both,"{pdf,jpg,png}",10,24,2428,2025-09-29T11:00:28.893598Z
RD-02429,T-498,T-498-DOC-2429,Documento 2429,True,both,"{pdf,jpg,png}",10,24,2429,2025-09-29T11:00:28.893598Z
